date,location,cases,deaths,tests,percent_positivity,CFR,sequences,sequencing_rate
2020-03,Malaysia,2601.0,37.0,20632.0,0.12606630476929045,0.014225297962322185,40.0,0.015378700499807767
2020-03,Maldives,17.0,0.0,592.0,0.028716216216216218,0.0,NaN,NaN
2020-03,Mali,18.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Malta,156.0,0.0,7655.0,0.020378837361201833,0.0,NaN,NaN
2020-03,Mauritania,5.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Mauritius,128.0,3.0,0.0,NaN,0.0234375,NaN,NaN
2020-03,Mexico,2432.0,28.0,19462.0,0.12496146336450517,0.011513157894736841,28.0,0.011513157894736841
2020-03,Moldova,298.0,2.0,0.0,NaN,0.006711409395973154,4.0,0.013422818791946308
2020-03,Monaco,35.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Mongolia,12.0,0.0,0.0,NaN,0.0,1.0,0.08333333333333333
2020-03,Montenegro,91.0,1.0,0.0,NaN,0.01098901098901099,3.0,0.03296703296703297
2020-03,Montserrat,5.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Morocco,556.0,33.0,2866.0,0.1939986043265876,0.05935251798561151,15.0,0.02697841726618705
2020-03,Mozambique,8.0,0.0,36.0,0.2222222222222222,0.0,NaN,NaN
2020-03,Myanmar,14.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Namibia,11.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Nepal,4.0,0.0,768.0,0.005208333333333333,0.0,NaN,NaN
2020-03,Netherlands,11748.0,864.0,0.0,NaN,0.0735444330949949,593.0,0.050476676881171266
2020-03,New Caledonia,16.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,New Zealand,646.0,1.0,24861.0,0.025984473673625358,0.0015479876160990713,259.0,0.40092879256965946
2020-03,Nicaragua,4.0,1.0,0.0,NaN,0.25,NaN,NaN
2020-03,Niger,20.0,3.0,0.0,NaN,0.15,NaN,NaN
2020-03,Nigeria,130.0,2.0,0.0,NaN,0.015384615384615384,19.0,0.14615384615384616
2020-03,Northern Mariana Islands,2.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Norway,4220.0,26.0,81913.0,0.051518074054179436,0.006161137440758294,34.0,0.008056872037914692
2020-03,Oman,173.0,0.0,0.0,NaN,0.0,32.0,0.18497109826589594
2020-03,Pakistan,1623.0,18.0,15496.0,0.10473670624677336,0.011090573012939002,3.0,0.0018484288354898336
2020-03,Palestine,115.0,1.0,0.0,NaN,0.008695652173913044,18.0,0.1565217391304348
2020-03,Panama,1075.0,26.0,6837.0,0.15723270440251572,0.024186046511627902,183.0,0.1702325581395349
2020-03,Papua New Guinea,1.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Paraguay,65.0,3.0,1078.0,0.06029684601113172,0.04615384615384616,NaN,NaN
2020-03,Peru,950.0,24.0,18538.0,0.051246089114251804,0.02526315789473684,96.0,0.10105263157894737
2020-03,Philippines,2081.0,87.0,0.0,NaN,0.041806823642479576,18.0,0.008649687650168188
2020-03,Poland,2055.0,31.0,0.0,NaN,0.01508515815085158,35.0,0.0170316301703163
2020-03,Portugal,6408.0,140.0,79909.0,0.08019121750991752,0.02184769038701623,930.0,0.1451310861423221
2020-03,Puerto Rico,174.0,6.0,0.0,NaN,0.03448275862068965,NaN,NaN
2020-03,Qatar,693.0,1.0,15561.0,0.044534412955465584,0.001443001443001443,16.0,0.023088023088023088
2020-03,Romania,1949.0,44.0,22733.0,0.08573439493247703,0.02257567983581324,12.0,0.0061570035915854285
2020-03,Russia,1834.0,10.0,271810.0,0.006747360288436775,0.005452562704471102,79.0,0.0430752453653217
2020-03,Rwanda,70.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Saint Kitts and Nevis,7.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Saint Lucia,9.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Saint Vincent and the Grenadines,1.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,San Marino,228.0,25.0,0.0,NaN,0.10964912280701754,NaN,NaN
2020-03,Saudi Arabia,1453.0,8.0,116325.0,0.012490866107887385,0.005505849965588438,77.0,0.05299380591878871
2020-03,Senegal,162.0,0.0,1299.0,0.12471131639722866,0.0,29.0,0.17901234567901234
2020-03,Serbia,785.0,16.0,3511.0,0.2235830247792652,0.02038216560509554,NaN,NaN
2020-03,Seychelles,10.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Singapore,746.0,3.0,0.0,NaN,0.004021447721179625,322.0,0.4316353887399464
2020-03,Sint Maarten (Dutch part),3.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Slovakia,336.0,0.0,9097.0,0.03693525338023524,0.0,5.0,0.01488095238095238
2020-03,Slovenia,763.0,11.0,19899.0,0.03834363535856073,0.01441677588466579,4.0,0.005242463958060288
2020-03,Somalia,3.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,South Africa,1326.0,3.0,35530.0,0.037320574162679435,0.0022624434389140274,31.0,0.023378582202111614
2020-03,South Korea,6855.0,147.0,228952.0,0.029940773611936124,0.021444201312910284,60.0,0.0087527352297593
2020-03,Spain,104213.0,7340.0,0.0,NaN,0.07043267154769559,2443.0,0.023442372832564076
2020-03,Sri Lanka,119.0,1.0,2552.0,0.04663009404388715,0.008403361344537815,6.0,0.05042016806722689
2020-03,Sudan,6.0,2.0,0.0,NaN,0.3333333333333333,NaN,NaN
2020-03,Suriname,8.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Swaziland,9.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Sweden,3941.0,251.0,0.0,NaN,0.06368941892920578,183.0,0.04643491499619386
2020-03,Switzerland,15400.0,295.0,136680.0,0.11267193444541995,0.019155844155844155,997.0,0.06474025974025974
2020-03,Syria,10.0,2.0,0.0,NaN,0.2,NaN,NaN
2020-03,Taiwan,267.0,4.0,21853.0,0.012218002104974146,0.0149812734082397,84.0,0.3146067415730337
2020-03,Tanzania,19.0,1.0,0.0,NaN,0.05263157894736842,NaN,NaN
2020-03,Thailand,1609.0,10.0,54375.0,0.02959080459770115,0.006215040397762586,187.0,0.11622125543816035
2020-03,Timor,1.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Togo,34.0,1.0,573.0,0.0593368237347295,0.029411764705882356,NaN,NaN
2020-03,Trinidad and Tobago,85.0,3.0,0.0,NaN,0.035294117647058816,NaN,NaN
2020-03,Tunisia,312.0,8.0,4594.0,0.06791467131040488,0.02564102564102564,7.0,0.022435897435897436
2020-03,Turkey,10827.0,168.0,52113.0,0.2077600598698981,0.015516763646439457,64.0,0.005911148055786459
2020-03,Turks and Caicos Islands,5.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Uganda,33.0,0.0,0.0,NaN,0.0,14.0,0.42424242424242425
2020-03,Ukraine,480.0,11.0,0.0,NaN,0.02291666666666666,NaN,NaN
2020-03,United Arab Emirates,590.0,5.0,197079.0,0.002993723329223307,0.00847457627118644,30.0,0.05084745762711865
2020-03,United Kingdom,29651.0,2050.0,11896.0,2.492518493611298,0.06913763448113049,10361.0,0.34943172237024045
2020-03,United States,164554.0,3170.0,1497387.0,0.10989410219268632,0.019264192909318526,NaN,NaN
2020-03,United States Virgin Islands,30.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Uruguay,324.0,1.0,893.0,0.3628219484882419,0.00308641975308642,32.0,0.09876543209876543
2020-03,Uzbekistan,149.0,2.0,0.0,NaN,0.013422818791946308,NaN,NaN
2020-03,Vatican,6.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-03,Venezuela,135.0,3.0,0.0,NaN,0.022222222222222227,NaN,NaN
2020-03,Vietnam,190.0,0.0,22413.0,0.008477223040199884,0.0,51.0,0.26842105263157895
2020-03,World,723309.0,35762.0,0.0,NaN,0.04944221625888797,NaN,NaN
2020-03,Zambia,35.0,0.0,442.0,0.07918552036199095,0.0,1.0,0.02857142857142857
2020-03,Zimbabwe,7.0,1.0,0.0,NaN,0.14285714285714285,NaN,NaN
2020-04,Afghanistan,1808.0,56.0,0.0,NaN,0.030973451327433624,NaN,NaN
2020-04,Albania,543.0,19.0,0.0,NaN,0.03499079189686925,NaN,NaN
2020-04,Algeria,3264.0,409.0,0.0,NaN,0.1253063725490196,NaN,NaN
2020-04,Andorra,373.0,34.0,0.0,NaN,0.09115281501340483,NaN,NaN
2020-04,Angola,20.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Anguilla,1.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Antigua and Barbuda,17.0,3.0,0.0,NaN,0.17647058823529413,NaN,NaN
2020-04,Argentina,3306.0,190.0,0.0,NaN,0.057471264367816084,18.0,0.0054446460980036296
2020-04,Armenia,1534.0,29.0,0.0,NaN,0.018904823989569757,NaN,NaN
2020-04,Aruba,50.0,2.0,0.0,NaN,0.04,NaN,NaN
2020-04,Australia,2189.0,71.0,266487.0,0.008214284374097047,0.03243490178163545,737.0,0.33668341708542715
2020-04,Austria,5746.0,472.0,204055.0,0.02815907475925608,0.08214410024364775,145.0,0.025234946049425687
2020-04,Azerbaijan,1493.0,19.0,0.0,NaN,0.012726054922973878,NaN,NaN
2020-04,Bahamas,66.0,11.0,0.0,NaN,0.16666666666666666,NaN,NaN
2020-04,Bahrain,2406.0,4.0,91698.0,0.02623830399790617,0.0016625103906899418,14.0,0.005818786367414797
2020-04,Bangladesh,7054.0,158.0,68480.0,0.10300817757009346,0.022398639070031187,51.0,0.0072299404593138645
2020-04,Barbados,46.0,7.0,0.0,NaN,0.15217391304347827,NaN,NaN
2020-04,Belarus,13076.0,84.0,106010.0,0.12334685407037073,0.006423982869379015,NaN,NaN
2020-04,Belgium,34644.0,6609.0,338083.0,0.10247187820742244,0.19076896432282647,222.0,0.006408036023553862
2020-04,Belize,15.0,2.0,0.0,NaN,0.13333333333333333,1.0,0.06666666666666667
2020-04,Benin,63.0,2.0,0.0,NaN,0.031746031746031744,4.0,0.06349206349206349
2020-04,Bermuda,84.0,6.0,0.0,NaN,0.07142857142857142,NaN,NaN
2020-04,Bhutan,3.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Bolivia,1003.0,53.0,4686.0,0.21404182671788305,0.052841475573280165,NaN,NaN
2020-04,Bonaire Sint Eustatius and Saba,6.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Bosnia and Herzegovina,1336.0,56.0,0.0,NaN,0.041916167664670656,4.0,0.0029940119760479044
2020-04,Botswana,23.0,1.0,0.0,NaN,0.043478260869565216,5.0,0.21739130434782608
2020-04,Brazil,73583.0,5307.0,0.0,NaN,0.07212263702213828,493.0,0.006699917100417216
2020-04,British Virgin Islands,3.0,1.0,0.0,NaN,0.3333333333333333,NaN,NaN
2020-04,Brunei,11.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Bulgaria,1088.0,56.0,0.0,NaN,0.05147058823529412,7.0,0.006433823529411764
2020-04,Burkina Faso,419.0,31.0,0.0,NaN,0.07398568019093077,NaN,NaN
2020-04,Burundi,15.0,1.0,0.0,NaN,0.06666666666666668,NaN,NaN
2020-04,Cambodia,13.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Cameroon,1690.0,59.0,0.0,NaN,0.034911242603550295,NaN,NaN
2020-04,Canada,44163.0,2907.0,565311.0,0.07812160032265425,0.06582433258610149,648.0,0.014672916242103118
2020-04,Cape Verde,108.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Cayman Islands,61.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Central African Republic,44.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Chad,45.0,2.0,0.0,NaN,0.04444444444444445,NaN,NaN
2020-04,Chile,12436.0,208.0,145375.0,0.08554428202923474,0.016725635252492762,25.0,0.0020102926986169186
2020-04,China,1703.0,1328.0,0.0,NaN,0.7798003523194363,2.0,0.0011743981209630064
2020-04,Colombia,5413.0,264.0,86794.0,0.062366062170196086,0.04877147607611306,62.0,0.01145390726029928
2020-04,Congo,201.0,9.0,0.0,NaN,0.04477611940298507,NaN,NaN
2020-04,Costa Rica,383.0,4.0,5562.0,0.06886012225818051,0.010443864229765013,4.0,0.010443864229765013
2020-04,Cote d'Ivoire,1070.0,13.0,5999.0,0.17836306051008502,0.012149532710280374,NaN,NaN
2020-04,Croatia,1272.0,61.0,28898.0,0.04401688698179805,0.0479559748427673,3.0,0.0023584905660377358
2020-04,Cuba,1297.0,54.0,46643.0,0.027806959243616404,0.04163454124903624,NaN,NaN
2020-04,Curacao,7.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Cyprus,613.0,8.0,50603.0,0.012113906290140902,0.013050570962479607,2.0,0.0032626427406199023
2020-04,Czech Republic,4577.0,203.0,197883.0,0.023129829242532204,0.044352195761415775,11.0,0.002403320952589032
2020-04,Democratic Republic of Congo,402.0,23.0,2858.0,0.14065780265920225,0.05721393034825871,NaN,NaN
2020-04,Denmark,6431.0,366.0,221762.0,0.028999558084793608,0.0569118333074172,215.0,0.03343181464779972
2020-04,Djibouti,1051.0,2.0,0.0,NaN,0.0019029495718363464,NaN,NaN
2020-04,Dominica,5.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Dominican Republic,5751.0,251.0,24744.0,0.2324199806013579,0.04364458355068684,NaN,NaN
2020-04,Ecuador,22709.0,821.0,21768.0,1.0432285924292541,0.036153067065920995,11.0,0.00048438944911709014
2020-04,Egypt,4659.0,340.0,0.0,NaN,0.07297703369821851,7.0,0.0015024683408456751
2020-04,El Salvador,345.0,9.0,19732.0,0.017484289479018852,0.026086956521739132,NaN,NaN
2020-04,Equatorial Guinea,301.0,1.0,0.0,NaN,0.003322259136212625,NaN,NaN
2020-04,Eritrea,27.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Estonia,951.0,47.0,43755.0,0.02173465889612616,0.04942166140904311,NaN,NaN
2020-04,Ethiopia,107.0,3.0,16829.0,0.006358072375066849,0.02803738317757009,NaN,NaN
2020-04,Faeroe Islands,19.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Falkland Islands,13.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Fiji,13.0,0.0,686.0,0.018950437317784258,0.0,NaN,NaN
2020-04,Finland,3593.0,193.0,81681.0,0.043988197989740574,0.053715558029501814,106.0,0.029501809073197886
2020-04,France,83892.0,21063.0,0.0,NaN,0.2510728078958661,270.0,0.003218423687598341
2020-04,French Polynesia,22.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Gabon,269.0,2.0,0.0,NaN,0.007434944237918215,NaN,NaN
2020-04,Gambia,7.0,0.0,0.0,NaN,0.0,7.0,1.0
2020-04,Georgia,419.0,6.0,0.0,NaN,0.014319809069212413,5.0,0.011933174224343675
2020-04,Germany,97206.0,5705.0,0.0,NaN,0.05868979281114335,135.0,0.001388803160298747
2020-04,Ghana,1519.0,11.0,44706.0,0.033977542164362724,0.0072416063199473345,1.0,0.0006583278472679394
2020-04,Gibraltar,72.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Greece,1364.0,96.0,53426.0,0.02553064051211021,0.07038123167155426,18.0,0.013196480938416423
2020-04,Greenland,1.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Grenada,11.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Guam,85.0,4.0,0.0,NaN,0.047058823529411764,NaN,NaN
2020-04,Guatemala,549.0,15.0,4706.0,0.11665958351041225,0.0273224043715847,NaN,NaN
2020-04,Guernsey,206.0,13.0,0.0,NaN,0.06310679611650485,NaN,NaN
2020-04,Guinea,1335.0,7.0,0.0,NaN,0.005243445692883896,NaN,NaN
2020-04,Guinea-Bissau,75.0,1.0,0.0,NaN,0.013333333333333334,NaN,NaN
2020-04,Guyana,70.0,7.0,0.0,NaN,0.1,NaN,NaN
2020-04,Haiti,61.0,6.0,0.0,NaN,0.09836065573770493,NaN,NaN
2020-04,Honduras,630.0,64.0,0.0,NaN,0.1015873015873016,NaN,NaN
2020-04,Hong Kong,0.0,0.0,0.0,NaN,NaN,4.0,NaN
2020-04,Hungary,2283.0,296.0,58805.0,0.038823229317234934,0.12965396408234778,19.0,0.008322382829610162
2020-04,Iceland,711.0,8.0,29619.0,0.02400486174415072,0.011251758087201124,NaN,NaN
2020-04,India,31799.0,1042.0,683294.0,0.04653780071243125,0.03276832604798893,422.0,0.013270857574137552
2020-04,Indonesia,8357.0,662.0,62214.0,0.13432667888256666,0.07921502931674046,14.0,0.0016752423118343903
2020-04,International,0.0,0.0,0.0,NaN,NaN,NaN,NaN
2020-04,Iran,52162.0,3200.0,173508.0,0.3006316711621366,0.06134734097618956,3.0,5.751313216517772e-05
2020-04,Iraq,1373.0,46.0,65730.0,0.02088848318880268,0.033503277494537506,NaN,NaN
2020-04,Ireland,17343.0,1136.0,138846.0,0.12490817164340348,0.06550193161506082,39.0,0.002248745891714236
2020-04,Isle of Man,271.0,21.0,0.0,NaN,0.07749077490774907,NaN,NaN
2020-04,Israel,11361.0,198.0,303189.0,0.03747167608323521,0.017428043306047004,130.0,0.011442654695889447
2020-04,Italy,101852.0,16091.0,1472249.0,0.06918123225079452,0.15798413384125987,85.0,0.0008345442406629226
2020-04,Jamaica,358.0,6.0,1046.0,0.3422562141491396,0.01675977653631285,NaN,NaN
2020-04,Japan,12135.0,359.0,0.0,NaN,0.029583848372476313,120.0,0.009888751545117428
2020-04,Jersey,223.0,19.0,0.0,NaN,0.08520179372197309,NaN,NaN
2020-04,Jordan,183.0,3.0,0.0,NaN,0.016393442622950817,6.0,0.03278688524590164
2020-04,Kazakhstan,2880.0,24.0,218622.0,0.013173422619864424,0.008333333333333333,21.0,0.007291666666666667
2020-04,Kenya,334.0,14.0,15430.0,0.02164614387556708,0.041916167664670656,103.0,0.3083832335329341
2020-04,Kosovo,698.0,20.0,0.0,NaN,0.02865329512893983,NaN,NaN
2020-04,Kuwait,3474.0,24.0,0.0,NaN,0.0069084628670120895,NaN,NaN
2020-04,Kyrgyzstan,662.0,8.0,0.0,NaN,0.012084592145015106,NaN,NaN
2020-04,Laos,10.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Latvia,473.0,15.0,43079.0,0.010979827758304509,0.03171247357293869,10.0,0.021141649048625793
2020-04,Lebanon,275.0,13.0,0.0,NaN,0.04727272727272727,NaN,NaN
2020-04,Liberia,138.0,16.0,0.0,NaN,0.11594202898550725,NaN,NaN
2020-04,Libya,53.0,2.0,1534.0,0.03455019556714472,0.03773584905660377,NaN,NaN
2020-04,Liechtenstein,19.0,1.0,0.0,NaN,0.05263157894736842,NaN,NaN
2020-04,Lithuania,891.0,38.0,104948.0,0.008489918816937912,0.04264870931537598,41.0,0.04601571268237935
2020-04,Luxembourg,1781.0,67.0,27207.0,0.06546109457125003,0.03761931499157777,82.0,0.04604154969118473
2020-04,Macedonia,1157.0,66.0,12918.0,0.08956494813438612,0.057044079515989624,NaN,NaN
2020-04,Madagascar,84.0,0.0,163.0,0.5153374233128835,0.0,NaN,NaN
2020-04,Malawi,36.0,3.0,675.0,0.05333333333333334,0.08333333333333333,NaN,NaN
2020-04,Malaysia,3319.0,63.0,106888.0,0.031051193772921187,0.01898162097017174,24.0,0.0072310937029225674
2020-04,Maldives,260.0,0.0,3193.0,0.08142812402129658,0.0,NaN,NaN
2020-04,Mali,464.0,25.0,0.0,NaN,0.05387931034482758,21.0,0.04525862068965517
2020-04,Malta,306.0,4.0,26207.0,0.0116762696989354,0.013071895424836602,NaN,NaN
2020-04,Mauritania,2.0,1.0,677.0,0.0029542097488921715,0.5,NaN,NaN
2020-04,Mauritius,204.0,7.0,0.0,NaN,0.03431372549019608,NaN,NaN
2020-04,Mexico,25776.0,1704.0,77605.0,0.33214354745183944,0.06610800744878957,34.0,0.001319056486654252
2020-04,Moldova,3473.0,109.0,0.0,NaN,0.031384969766772235,NaN,NaN
2020-04,Monaco,30.0,1.0,0.0,NaN,0.03333333333333333,NaN,NaN
2020-04,Mongolia,26.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Montenegro,231.0,6.0,0.0,NaN,0.025974025974025976,NaN,NaN
2020-04,Montserrat,6.0,1.0,0.0,NaN,0.16666666666666666,NaN,NaN
2020-04,Morocco,3765.0,135.0,31941.0,0.11787357941204095,0.035856573705179286,21.0,0.005577689243027889
2020-04,Mozambique,68.0,0.0,1807.0,0.03763143331488655,0.0,NaN,NaN
2020-04,Myanmar,136.0,6.0,5414.0,0.025120059106021424,0.04411764705882353,1.0,0.007352941176470588
2020-04,Namibia,5.0,0.0,139.0,0.03597122302158273,0.0,NaN,NaN
2020-04,Nepal,52.0,0.0,10951.0,0.0047484248013880005,0.0,NaN,NaN
2020-04,Netherlands,27052.0,3847.0,0.0,NaN,0.14220760017743606,463.0,0.017115185568534672
2020-04,New Caledonia,2.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,New Zealand,482.0,18.0,116255.0,0.00414605823405445,0.03734439834024896,144.0,0.2987551867219917
2020-04,Nicaragua,10.0,3.0,0.0,NaN,0.3,NaN,NaN
2020-04,Niger,693.0,29.0,0.0,NaN,0.04184704184704185,NaN,NaN
2020-04,Nigeria,1597.0,49.0,1328.0,1.2025602409638554,0.030682529743268624,14.0,0.008766437069505322
2020-04,Northern Mariana Islands,12.0,2.0,0.0,NaN,0.16666666666666666,NaN,NaN
2020-04,Norway,3441.0,176.0,80037.0,0.04299261591513925,0.05114792211566405,22.0,0.006393490264458007
2020-04,Oman,2095.0,10.0,0.0,NaN,0.00477326968973747,52.0,0.024821002386634844
2020-04,Pakistan,14134.0,328.0,150689.0,0.09379583114892262,0.023206452525824255,NaN,NaN
2020-04,Palestine,392.0,1.0,0.0,NaN,0.0025510204081632647,NaN,NaN
2020-04,Panama,5303.0,152.0,23085.0,0.2297162659735759,0.02866302093154818,110.0,0.02074297567414671
2020-04,Papua New Guinea,7.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Paraguay,184.0,6.0,8825.0,0.02084985835694051,0.03260869565217391,NaN,NaN
2020-04,Peru,32981.0,919.0,49544.0,0.6656911028580655,0.02786452806161123,47.0,0.0014250629150116734
2020-04,Philippines,6128.0,470.0,78914.0,0.07765415515624605,0.07669712793733681,NaN,NaN
2020-04,Poland,10585.0,593.0,25311.0,0.4181976215874521,0.056022673594709485,20.0,0.001889466225791214
2020-04,Portugal,18284.0,849.0,347424.0,0.052627337201805284,0.04643404069131482,194.0,0.010610369722161452
2020-04,Puerto Rico,1259.0,80.0,0.0,NaN,0.06354249404289118,NaN,NaN
2020-04,Qatar,11871.0,9.0,70825.0,0.16761030709495234,0.0007581501137225169,NaN,NaN
2020-04,Romania,10026.0,631.0,150720.0,0.06652070063694268,0.06293636544983043,49.0,0.004887293038100937
2020-04,Russia,97563.0,962.0,3317307.0,0.029410301789976025,0.009860295398870471,109.0,0.001117226817543536
2020-04,Rwanda,155.0,0.0,24234.0,0.006395972600478666,0.0,NaN,NaN
2020-04,Saint Kitts and Nevis,8.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Saint Lucia,8.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Saint Vincent and the Grenadines,15.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,San Marino,334.0,16.0,0.0,NaN,0.04790419161676647,NaN,NaN
2020-04,Sao Tome and Principe,14.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Saudi Arabia,19949.0,149.0,252460.0,0.07901845836964272,0.007469046067472055,189.0,0.009474159105719585
2020-04,Senegal,720.0,9.0,10569.0,0.06812375816065852,0.0125,36.0,0.05
2020-04,Serbia,7939.0,157.0,82084.0,0.09671799619901564,0.01977579040181383,14.0,0.0017634462778687492
2020-04,Seychelles,1.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Sierra Leone,116.0,4.0,0.0,NaN,0.03448275862068965,9.0,0.07758620689655173
2020-04,Singapore,14797.0,11.0,0.0,NaN,0.0007433939312022707,324.0,0.02189633033723052
2020-04,Sint Maarten (Dutch part),73.0,13.0,0.0,NaN,0.1780821917808219,NaN,NaN
2020-04,Slovakia,1055.0,22.0,81975.0,0.01286977737114974,0.020853080568720383,5.0,0.004739336492890996
2020-04,Slovenia,655.0,78.0,30538.0,0.02144868688191761,0.11908396946564885,1.0,0.0015267175572519084
2020-04,Somalia,579.0,28.0,0.0,NaN,0.04835924006908463,NaN,NaN
2020-04,South Africa,4024.0,100.0,160780.0,0.02502798855579052,0.02485089463220676,67.0,0.01665009940357853
2020-04,South Korea,979.0,84.0,167487.0,0.005845229779027626,0.08580183861082738,13.0,0.013278855975485188
2020-04,South Sudan,34.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Spain,110916.0,17203.0,0.0,NaN,0.15509935446644307,1086.0,0.009791193335497134
2020-04,Sri Lanka,529.0,6.0,19852.0,0.0266471892000806,0.011342155009451795,2.0,0.003780718336483932
2020-04,Sudan,369.0,26.0,0.0,NaN,0.07046070460704608,NaN,NaN
2020-04,Suriname,2.0,1.0,0.0,NaN,0.5,NaN,NaN
2020-04,Swaziland,82.0,1.0,0.0,NaN,0.012195121951219513,NaN,NaN
2020-04,Sweden,16225.0,2476.0,0.0,NaN,0.1526040061633282,91.0,0.005608628659476117
2020-04,Switzerland,13912.0,1112.0,137166.0,0.10142455127363924,0.07993099482461184,391.0,0.028105232892466935
2020-04,Syria,33.0,1.0,0.0,NaN,0.030303030303030307,NaN,NaN
2020-04,Taiwan,123.0,1.0,30655.0,0.004012396020225086,0.008130081300813009,6.0,0.04878048780487805
2020-04,Tanzania,461.0,15.0,0.0,NaN,0.03253796095444685,NaN,NaN
2020-04,Thailand,1303.0,44.0,156992.0,0.008299785976355483,0.03376822716807368,13.0,0.009976976208749041
2020-04,Timor,23.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Togo,75.0,6.0,6326.0,0.011855833069870376,0.08,NaN,NaN
2020-04,Trinidad and Tobago,31.0,5.0,0.0,NaN,0.16129032258064516,NaN,NaN
2020-04,Tunisia,668.0,32.0,19311.0,0.0345916834964528,0.04790419161676647,1.0,0.0014970059880239522
2020-04,Turkey,106762.0,2913.0,941214.0,0.11343010197468376,0.02728498904104457,43.0,0.0004027650287555497
2020-04,Turks and Caicos Islands,7.0,1.0,0.0,NaN,0.14285714285714285,NaN,NaN
2020-04,Uganda,48.0,0.0,2828.0,0.016973125884016973,0.0,4.0,0.08333333333333333
2020-04,Ukraine,9386.0,239.0,29673.0,0.3163144946584437,0.02546345621137865,2.0,0.00021308331557639036
2020-04,United Arab Emirates,11318.0,93.0,925366.0,0.01223083623128578,0.008216999469871002,61.0,0.005389644813571302
2020-04,United Kingdom,137469.0,23999.0,718807.0,0.19124605074797546,0.17457754111836124,15033.0,0.1093555637998385
2020-04,United States,875289.0,57796.0,5631415.0,0.15542967442463396,0.06603076241104366,NaN,NaN
2020-04,United States Virgin Islands,36.0,4.0,0.0,NaN,0.1111111111111111,NaN,NaN
2020-04,Uruguay,306.0,14.0,14627.0,0.020920216038832297,0.0457516339869281,24.0,0.0784313725490196
2020-04,Uzbekistan,1853.0,7.0,0.0,NaN,0.003777657852131678,NaN,NaN
2020-04,Vatican,4.0,0.0,0.0,NaN,0.0,NaN,NaN
2020-04,Venezuela,196.0,7.0,0.0,NaN,0.03571428571428571,3.0,0.015306122448979591
2020-04,Vietnam,64.0,0.0,100667.0,0.0006357594842401183,0.0,6.0,0.09375
2020-04,Western Sahara,6.0,0.0,0.0,NaN,0.0,NaN,NaN
